1200.0006503999998,600.000678,0.0,599.9999723999999
599.9994359999996,599.9994359999996,0.0,0.0
599.9994180000006,599.9994180000006,0.0,0.0
600.0007679999999,600.0007679999999,0.0,0.0
599.9994359999996,599.9994359999996,0.0,0.0
600.0007679999999,600.0007679999999,0.0,0.0
599.9994180000006,599.9994180000006,0.0,0.0
600.0007679999999,600.0007679999999,0.0,0.0
599.9994359999996,599.9994359999996,0.0,0.0
599.9994359999996,599.9994359999996,0.0,0.0
600.0007679999999,600.0007679999999,0.0,0.0
600.0000840000007,600.0000840000007,0.0,0.0
599.9994359999996,599.9994359999996,0.0,0.0
600.000102000001,600.000102000001,0.0,0.0
600.0001019999997,600.0001019999997,0.0,0.0
600.0000839999996,600.0000839999996,0.0,0.0
600.0001019999997,600.0001019999997,0.0,0.0
600.0001019999997,600.0001019999997,0.0,0.0
600.000102000001,600.000102000001,0.0,0.0
599.9994179999994,599.9994179999994,0.0,0.0
600.000444,600.000444,0.0,0.0
599.9997600000003,599.9997600000003,0.0,0.0
600.0001019999997,600.0001019999997,0.0,0.0
600.0000840000001,600.0000840000001,0.0,0.0
599.9997779999999,599.9997779999999,0.0,0.0
600.0000839999998,600.0000839999998,0.0,0.0
600.0001056000001,600.0001056000001,0.0,0.0
599.9999309999998,599.9999309999998,0.0,0.0
600.0000156,600.0000156,0.0,0.0
600.0000137999999,1199.9999861999997,599.9999723999999,0.0
600.0000156,0.0,0.0,600.0000156
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,600.0000156,600.0000156,0.0
599.9999723999999,0.0,0.0,599.9999723999999
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,599.9999723999999,599.9999723999999,0.0
600.0000984,0.0,0.0,600.0000984
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,600.0000984,600.0000984,0.0
599.9999273999999,0.0,0.0,599.9999273999999
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
